81016043,99
17672040,89
81004162,93
81011096,97
80188969,105
80189155,101
20254278,108
80203742,82
80189208,92
70276596,105
80063025,85
70068739,108
80158389,94
80184974,96
80156941,91
80178543,114
70213196,96
70208520,106
80061314,122
70052492,105
70036200,91
70018513,113
80158480,111
80105933,87
80139506,90
80205314,108
80133200,117
80158545,103
80156939,113
80152537,104
80045673,83
70275937,90
70101321,99
70108386,99
70074559,98
80162197,107
80184055,96
80160358,108
60034929,87
80157134,95
80141891,98
80183897,99
80177834,99
80121855,86
80168028,102
80200913,108
80190990,103
80173269,90
80106140,95
80106137,90
80118873,94
70229514,111
80114155,94
70303288,95
80118841,84
80102579,107
80111273,100
80097438,106
80111710,110
80114419,97
80118888,87
80128337,101
70303289,104
80111614,95
80111275,117
80103426,95
80118889,107
70278877,96
80244311,108
81183570,98
80216665,102
81016328,95
80239503,92
81016321,81
80031666,97
80995737,98
81021976,110
81020161,104
80025390,105
80196216,99
80091741,99
80115464,94
80113144,96
80041653,101
81016338,109
81002592,108
81017724,104
80174918,97
80170301,95
80189623,82
80215730,113
81161487,87
81177367,92
81016323,94
80198511,92
81016318,110
80240840,93
80191369,109
80242081,104
80168222,87
80999063,93
80220650,89
80164032,97
81158574,80
80237905,98
81132440,109
80117803,100
81021243,116
81004460,92
81016330,95
70105130,99
81010662,91
80141858,115
81084225,100
80203920,88
80242051,109
80199806,91
80084834,110
80208273,101
80145699,107
80204927,106
70266684,104
81166978,97
81177371,89
81167029,105
81142594,91
70067230,103
80207446,98
80207447,114
80987753,101
81016324,89
80192097,82
70185045,106
80217066,97
70002129,113
80191963,98
80218099,126
80199767,108
80191665,108
80161921,101
81148672,98
81169914,104
81211714,96
80224362,88
80092857,95
80244679,87
81110394,95
80067754,104
80189954,96
80094648,112
80066073,96
80123740,103
80123741,89
80094260,93
80123742,85
81197399,109
81000863,105
70082255,118
80197912,99
80117454,110
80095197,112
80045783,92
81185502,82
81123469,80
80211622,115
80990221,123
80202352,101
80235268,119
80992500,100
80241061,127
80185048,104
81025088,100
80173479,101
80081372,87
81136744,89
80221210,112
81132444,104
80182014,91
81010786,101
81078456,97
81105406,101
81121023,98
81061828,97
81062582,106
81017316,112
81018455,105
81110383,103
81200228,87
70218316,87
80995073,105
81018183,107
80219941,94
80064515,116
80062011,101
80197462,113
81034741,95
81075461,119
80205231,86
80235864,95
80158919,105
80135414,110
70299286,103
70258566,93
80017261,105
81038022,89
80186796,94
81071891,87
80224536,76
81017545,105
80994444,94
80017286,115
70295169,84
80039050,105
81027753,97
15815343,103
70295176,89
81043190,110
80131240,109
70170182,108
70082633,112
70049619,82
80211135,104
70109884,107
70176967,95
70198040,104
80038442,81
80091310,113
70114484,93
80169350,76
80066079,91
80117443,118
80010717,67
81020005,108
81035748,112
80135164,88
70167128,82
80118101,86
80184569,120
80113669,104
80222133,89
81029301,82
81025218,94
81025251,103
80224490,92
81025309,97
81025263,90
81025361,101
81025317,113
80209609,105
81094801,106
81191195,85
80218973,92
80235999,103
80215419,111
80236359,98
70118860,86
80017240,98
70118859,99
80236356,99
80236778,123
80236470,85
70213237,91
80236357,120
699257,91
80237311,115
80236574,107
80988048,84
80039069,88
80046779,96
80995687,94
60001650,96
81172848,109
81034575,105
81025800,102
81003997,108
80207486,94
80226951,92
80216677,114
80232279,87
80239666,115
81011973,99
81031037,102
80144152,88
81035749,125
81035750,113
81035751,95
80148162,101
80211465,81
80171705,102
81172729,110
81172895,80
80206910,97
81172905,77
80217627,90
80178724,98
81132442,104
81020066,93
81193245,115
81172723,79
80990336,88
81172909,87
80214706,81
80994011,106
80208910,78
81172902,92
80998890,109
81047903,95
81026343,102
80208635,77
70125931,105
80222326,104
70235768,95
80177406,114
81077044,107
81081656,101
81187847,91
81053240,106
81167011,102
80043834,95
81157840,74
80244900,106
80211134,80
70271601,98
80136786,90
80136788,110
80136787,100
80136454,95
80204433,89
80089199,101
80043049,100
80044545,74
80070182,108
80176234,121
80992769,106
81191228,95
81154549,100
81192594,103
81006356,107
81025935,100
81020508,89
80241004,103
80201824,112
80203782,104
80201829,110
80126016,93
80202089,113
80203789,112
80193423,97
80201825,89
80202376,94
80028360,104
80203783,110
80142617,110
80201823,105
80190841,108
80115858,93
80183199,115
80158547,105
80206827,115
80202090,86
80203790,110
80158391,92
80201822,110
80211540,88
80123743,93
70258995,92
70208801,99
70260383,81
80123744,87
70204970,112
70105699,93
70124999,105
80088507,87
80080727,97
80990869,85
80187205,105
80097472,109
80075009,106
70293417,117
70280748,89
81034012,94
81191500,88
81019031,119
80180544,111
80148070,101
80155812,115
80183198,110
80158844,118
80164456,104
80174434,93
80075476,107
80158148,92
80119451,102
80239565,89
80216844,95
80187722,101
81021082,104
80191047,111
80201868,87
80189221,80
80240972,107
80103282,107
80134526,105
80127559,95
80005501,109
81132441,88
81078819,92
80223997,98
81191666,99
81133621,103
81038598,118
81016322,118
81015994,86
80198288,75
80147323,90
81172568,101
81171871,85
81019771,124
80210932,110
81003880,100
81015317,98
80205204,109
70245168,84
70235731,97
80003481,105
81168338,102
81103033,101
60002273,99
70297962,106
269880,108
60029167,112
60020891,94
347365,95
60003242,96
60027726,88
81166946,102
81167065,96
81113888,103
70023961,92
60027716,95
70287957,101
81113890,106
81168345,99
60020892,105
81164752,83
81113886,97
60028097,107
70065112,87
70083108,87
70184050,93
81168347,94
81003460,85
81113887,98
81168348,113
70095135,100
81191254,107
81179400,111
81168340,104
60023597,110
81036448,88
81002876,84
70058017,79
70058024,111
70011211,90
70271599,103
70020699,121
60003540,92
1181550,110
70170051,86
80987077,104
70021630,117
81043753,106
60001761,94
70041963,119
70058025,95
70128696,92
70077542,109
81168342,111
81165772,102
510854,107
60000921,96
80188730,99
81167083,88
81168343,101
70044605,95
18021979,101
81168344,102
70020750,100
70105596,106
60037022,102
60034571,96
81167047,125
70053456,94
80173150,112
81168341,110
81168346,86
80137461,103
81012857,78
70123116,93
80190101,95
81024712,94
70112494,94
80215922,107
81012415,103
70113306,117
70113305,92
80032472,100
81024703,110
81012402,97
70181653,95
80048200,127
81025884,88
80032474,94
80032476,94
70127589,96
80225696,104
80104130,99
80032473,112
70090035,101
81024713,110
70117268,90
70211216,92
70140322,98
81024696,107
70303428,95
81012407,115
70125882,88
70101039,101
70123121,109
80152182,108
70229042,87
70042756,98
80187618,102
81024704,85
80221498,95
70229047,102
70229555,97
70213515,108
81018563,107
81018565,101
70114948,93
80190103,98
81024729,110
81012427,112
80032477,99
81024711,108
81025908,106
70303495,108
70303429,83
80084768,91
70096752,111
70229046,97
80084767,102
81024701,112
81031355,107
70229048,92
80995576,112
70292836,85
80240397,95
80141767,109
70139542,104
70039175,94
70225597,95
70123119,81
70150437,115
80084667,110
70099118,96
81024705,84
80198771,100
80062096,89
70291096,120
70130483,115
80031038,112
80065930,93
80112370,97
70165189,90
70197459,89
80095193,109
70246439,97
80158155,114
80202539,108
80063617,92
80204252,99
80191075,96
80204401,96
80202503,110
80147971,104
70257412,87
80172937,115
80118280,105
80204402,90
80135360,84
70286355,97
80150246,105
80156995,100
80017272,123
80075828,99
80095089,114
80208176,95
80116741,88
80204400,98
80063290,76
80187223,103
80190518,110
80002999,88
80157275,96
80162195,92
80106036,102
80198687,109
80163353,105
80162246,106
80112371,104
80189209,85
80208413,120
80111818,109
80116939,96
80128277,90
80094453,107
80128338,91
80111650,115
70153553,95
80111554,98
80097248,92
80098709,85
80111556,108
80092849,120
80107372,109
80138584,104
80006232,90
80106138,89
70205018,106
80111683,100
80038288,101
80109089,92
80061797,83
80111845,92
80048100,80
70206821,104
70206816,102
60022914,115
70206818,99
70206819,112
70206822,98
70206820,123
70206823,117
70206824,90
70206825,100
70206826,116
81029831,88
80194289,78
80191219,109
81005091,105
80169786,99
80190859,110
80218634,92
81022683,90
80201862,101
80114869,89
80989924,89
80057250,106
70243445,110
80201542,97
81079723,93
81003058,97
80236993,118
80057565,120
81016857,93
81002596,84
81002597,104
80148275,93
80127886,104
80176771,94
80080491,88
80046777,90
60024976,85
80185003,93
80173002,78
80009431,99
81092045,101
81153751,100
81034600,107
80183783,105
81209203,103
81058497,88
80167628,93
81165326,94
81053961,101
81142595,91
81029848,86
80225421,118
80204460,121
70209267,102
70306305,90
70262831,102
70113005,98
70052286,101
80114460,86
81206389,96
80201488,100
80196135,90
80117461,97
80127600,91
80117533,89
81193313,101
81197050,104
81213894,91
80205593,105
80238204,100
80230507,99
81041515,107
80191074,92
80990725,102
81016327,91
81004245,100
81033200,104
81002951,88
81039383,104
81018377,90
81021528,109
80991809,116
80097475,104
70117294,107
70117582,115
80163294,98
80119411,101
81082007,70
81172754,82
81120982,100
81227195,109
81172841,88
81172899,112
81094391,105
81172908,80
81152641,96
81172901,89
80990849,94
81033086,105
80156799,102
81161538,100
80997965,113
81018979,93
60020826,106
80226242,95
81002391,87
70101696,107
81194544,100
80995081,101
81177504,88
80175798,96
80216094,102
80227995,110
80239961,103
80219019,102
81062293,132
80235524,109
81035121,95
81140259,98
80241855,97
81215481,100
81005044,99
80147529,100
81018860,95
80217495,122
80141787,89
80109415,102
80049871,88
81218079,96
60028294,104
80125671,116
80198001,104
80174220,108
80126449,122
80103512,90
80199051,92
80198545,89
60020948,109
70235384,103
569355,101
81208888,110
60022645,86
80235857,88
80225915,104
80196379,120
80198859,102
80216180,94
80244846,105
80159876,104
70091304,81
81169145,94
80244700,104
81218074,91
80245262,91
80199682,105
80214115,90
80203522,101
80097141,102
80107037,89
80077402,100
80107219,100
60023606,103
80241539,92
81026188,95
80080109,95
80993625,101
80988835,101
80208104,87
80134827,96
80127558,109
80158084,116
80124725,102
70267398,90
81152643,105
80108983,98
292118,108
70003046,101
80221584,103
70053833,112
70122722,100
81217738,95
80081990,91
60004471,114
60022413,101
81011957,112
70058022,103
60022502,104
80244683,89
80028357,103
81217739,103
60031884,98
70117289,78
28631236,101
70121502,98
70215455,100
506464,116
60003508,112
70105132,98
60004083,88
70087538,94
1181661,98
60011552,100
80222157,105
70044693,101
70173046,108
70039187,99
70044686,93
80180600,120
81039045,86
80989043,96
81021831,117
81021832,111
80201866,97
80239932,94
81215856,102
81214223,112
80045925,107
80027560,108
70135899,92
81215437,85
81215438,99
81214187,105
80160987,87
81215439,94
70178618,92
70292700,104
81214214,89
81020531,104
80215086,96
80191051,107
80242446,98
80241877,101
80085566,104
80124722,84
70243696,110
70243692,99
81073633,105
81152642,115
81105522,106
70230138,103
70083532,89
80177865,86
80117534,92
80115031,113
80120640,89
80029708,107
80079470,97
70127998,102
81191473,100
81019520,116
80160504,99
80158168,91
80160759,93
80209608,94
80182622,80
80175694,126
80016471,101
80171561,99
80123729,108
70189289,97
81132624,118
80013267,96
80046819,104
70293315,95
80177400,97
80191036,93
81037898,94
80997085,96
81004099,96
80200267,98
80242926,102
80216621,106
70113538,94
81179844,111
80244457,118
81196441,105
81162089,106
81217737,100
81076114,99
80217594,96
81033650,111
80093820,99
80183187,102
81179882,100
70124331,104
81179821,99
81033645,80
81217749,103
80158800,96
80238391,107
70291121,98
80242491,86
81179864,113
81035105,90
81018295,103
80224054,108
81038832,101
81035109,102
81030893,89
81035103,101
81035104,112
80075824,112
81035108,108
81035107,89
81028556,105
81028574,90
81028560,117
80196044,86
80122177,90
80136925,128
80202454,80
70040076,100
80009361,111
80166471,108
80119125,116
80117532,96
70260514,108
80127995,93
81156627,90
81096745,97
81163776,86
80191804,104
80191109,96
80004534,88
70213466,103
81034946,94
80222787,103
80244848,98
80193978,90
80147403,88
80058424,91
80049065,88
81078466,93
80060034,104
80205085,97
70117297,113
81200229,101
81152923,87
81171862,72
80131563,120
80107990,93
80091658,101
80208213,108
70286533,100
80237420,85
70174733,110
80175822,108
80183088,90
80198018,104
80127990,96
80134093,96
80134279,87
80234414,86
70044870,93
26597413,99
80245356,103
81193616,96
81082327,102
18002692,114
81024100,101
60027583,93
80216003,105
81184735,95
60002033,122
70046968,121
81154982,109
81063129,85
81074542,108
382650,105
70044705,99
449931,90
81189912,88
80215046,81
60036838,75
81179693,95
485218,103
1192866,85
11819434,102
81050375,90
516788,104
70048968,97
542137,86
60021796,104
60031247,92
60000577,98
80241387,90
70039241,92
80227818,95
80231468,112
81083786,126
80153894,100
1179333,82
70118779,104
653673,98
70020947,91
70117305,81
701346,101
70111489,94
709163,102
709380,87
1150871,101
70082264,87
81104406,102
1179583,97
70044595,101
60011729,86
70044883,77
22497725,95
60021590,103
60023638,100
81075744,92
70031792,116
70100383,93
60002403,95
17236920,106
923574,93
81152930,120
973861,108
70058796,105
70047101,98
81189396,108
70093991,101
60033247,114
70060000,130
70295067,99
70031779,96
1178866,88
60033312,85
81030409,97
80182016,87
684847,88
81150305,103
20557937,90
60027695,107
60031303,113
81170692,100
848915,91
60022980,93
60003961,83
81035120,87
70060005,100
70266992,110
80218819,97
70084791,97
81170694,105
70123542,100
70107499,110
70123117,112
70100644,110
80057750,104
70229045,101
70139073,78
81024731,96
70219525,90
16914787,102
81020545,109
81020543,110
81020544,92
80039595,131
70123120,78
80224055,105
70052249,93
70084775,97
70114588,101
70185139,95
80232501,94
80210147,100
80224606,108
80058851,105
80175945,91
70219528,88
80241947,113
70241088,112
70068799,105
70229044,108
70254349,118
70254342,93
80084838,101
70254346,103
70229040,93
70056663,109
80067906,117
70071832,107
70273401,100
80097390,100
70106268,110
80039594,99
70139076,101
70109758,89
70123126,94
70303431,99
70254351,118
70275076,101
80189997,94
81015100,112
80076581,103
81014239,81
81025404,84
80182949,110
70060017,84
70266675,95
80155792,93
70108590,109
81024728,98
70185141,83
80201826,94
80158388,106
80203778,121
80201820,95
80103312,98
80205563,97
80202605,88
80208211,104
80203791,100
80079229,120
80080145,98
80198850,96
80216270,114
80157797,92
80032364,83
80203786,97
80032097,94
80216268,83
80156684,111
80187302,101
80174727,92
80157276,97
80157297,91
80157566,107
80157488,118
80157714,97
80201827,108
80179288,97
80203780,116
80216215,127
80211371,102
80144358,117
80111881,106
80112186,87
80112079,99
80112077,105
80112075,86
70303291,105
80097360,128
80006168,88
80093212,100
60000545,98
80025702,98
80128692,98
80156369,128
1145882,100
70288423,100
70290568,89
70141644,118
81035836,92
81044103,97
81072917,113
70142542,115
81035855,77
81035845,105
81035856,118
81035857,104
80134780,101
80180684,103
80180681,105
80180710,101
80180545,98
80163296,98
80180588,115
80163532,105
80180591,90
80163533,103
80221308,93
80213657,110
80217133,101
80106754,102
80059440,107
81087762,99
81082953,112
81104339,125
81074375,109
81082781,123
81104372,83
80116761,133
70118125,119
80108613,97
80215139,109
81016592,121
81067760,91
70172928,116
80101493,107
80235472,111
80177300,110
80100933,90
80189866,96
80106793,116
80124727,97
80117263,97
80126879,92
80087897,93
70084180,112
80193475,106
80195964,99
80213024,93
80210691,94
80244782,94
80144280,106
80209866,117
80241666,103
80167648,90
80047032,95
80202874,108
70109249,111
80993095,106
80218448,93
80217946,95
70045644,106
70025612,103
80237006,91
80160033,103
81111849,102
80083930,84
80083752,118
70185023,105
80200549,103
80189827,96
80176144,96
70202150,101
81010699,98
70299863,95
80133554,107
80208662,101
80994596,88
80219707,96
81031939,88
81028570,109
80207066,90
81035867,104
80244640,118
80999729,89
80198137,101
80225312,89
80992499,97
80148223,100
80176342,83
80038162,107
81087094,101
80221447,107
70242063,99
81013657,99
80994222,109
80239459,94
80063265,118
80993756,105
81034931,93
80202903,88
80990935,107
80167459,113
80169348,97
80164778,109
80068327,93
80087933,95
80993739,89
81132060,86
80084666,114
80192137,109
80195049,101
80186850,93
80117765,93
81002195,115
81029429,110
81046255,108
80218306,102
80211638,118
80197889,107
80220758,101
81036190,112
80165083,78
80134781,109
80100106,96
80244680,105
81057229,86
80213536,103
80151384,97
80098046,82
80091779,122
80091783,92
80131167,104
80098047,107
80091781,98
80091778,97
70212980,83
80038335,107
80011852,106
80121348,97
81011598,108
81005364,116
81076042,116
81035880,97
81103139,85
70143369,88
81096151,100
70259801,100
80244271,94
80990658,108
80133663,91
80117082,97
81043473,96
80091267,104
80182919,97
80121973,100
80115466,100
80176819,104
80173481,96
80142223,106
80122179,93
80080768,106
81061407,124
80161216,88
80218111,117
80996626,91
80047200,86
80991872,101
81077863,88
81077851,109
81073590,112
81103108,100
80999455,98
80236341,86
80191050,100
81041271,110
80216758,119
81092192,103
70083809,104
80028529,93
70154110,108
80998967,89
81038047,94
60021906,84
70142827,88
70149579,98
70109375,118
70289558,95
81085319,114
70117577,92
80227554,95
70158421,90
20258084,90
80233511,101
80097814,95
70241757,98
80133551,101
81110388,112
80220311,89
81110389,114
81112772,100
70111279,121
81123050,97
81037237,87
81087124,95
70007056,97
70035357,95
80108481,109
70153178,82
70073018,97
80994416,109
80243408,100
80994418,120
70050576,113
70253596,94
70273371,100
80157133,92
80122237,83
80107656,104
80157083,107
80098287,89
80059342,99
24081514,96
80047031,103
80128688,121
80157564,108
80178078,99
80104330,88
81053958,103
81094666,108
80992787,104
81036199,112
81016247,123
80097726,119
80223928,94
81065331,109
80186940,89
80120740,101
81077874,104
81098013,112
80117736,95
80174364,100
80114666,94
80157866,98
80161029,98
81039410,103
81012340,109
70242536,121
70287630,105
80192065,97
80158319,93
80143556,93
80184379,97
81092777,92
81092779,123
81092776,84
81092778,110
80216541,109
80216756,110
80241986,99
80987113,90
80197989,105
80194950,117
70261058,95
70204288,99
80057278,105
70293703,105
80165853,116
80161108,82
80082660,109
80028359,104
81076049,91
60031264,106
81059956,92
81094667,105
81069255,118
81094083,103
80208082,104
81080637,111
80197303,94
81049260,101
81017593,106
81062075,91
70270364,91
81093342,101
70056441,106
419733,107
80156137,96
81021631,124
80241044,109
80213148,106
80150390,80
80993495,91
80229034,93
70213130,105
80192548,117
80232894,94
80232330,92
80103425,115
80170875,111
80990815,91
80990816,108
80081705,106
80990829,100
80238110,97
80229102,99
80241876,94
80990811,101
80066146,94
80229286,95
80224106,94
80206732,86
80990810,102
80235766,96
80235767,90
80235853,103
80236099,103
80235854,105
80236224,75
80229190,90
80990814,95
80245268,113
80227186,106
80228322,83
80204739,122
80228923,106
80223149,97
80179373,113
80233962,115
80233493,106
80990813,113
80220531,93
80134149,101
80115133,111
80176698,89
80165848,86
70275753,90
70295762,101
80165849,83
80158395,83
70275774,93
80103430,106
80165850,116
80103372,105
80068117,106
20764666,95
70268209,96
80165851,106
70129415,93
80095094,111
80156763,85
80156857,97
70268489,96
80159732,93
80158588,88
80178720,115
80106505,110
80169548,100
80015785,94
80097361,97
80176716,96
80132961,92
80165857,90
70258366,109
80165732,119
80165854,110
80083589,104
80032081,84
17457962,107
80182105,107
80165855,107
70273637,113
70176968,108
80173605,98
80165856,95
70308135,105
80101903,104
80093103,93
80102305,107
70176655,98
80161848,92
80185171,117
80209796,84
80152434,115
70309693,113
80107737,89
80098305,95
80152742,94
80107370,117
80095233,97
80998491,94
80242036,93
70270362,119
80192577,93
81049445,117
80204890,94
81074140,97
81026095,94
80179831,90
80184676,94
81024044,96
81033727,102
60023618,88
81049413,96
70113532,110
70074299,93
80995799,108
80214772,86
80219143,81
17687959,81
70100377,109
80189630,95
81010867,88
81010865,97
81010874,106
80075018,102
80238357,106
70260374,125
80190180,104
80150002,95
80079265,100
80083977,104
81091015,91
80238080,101
296682,109
60037606,109
80174617,109
516154,102
80170187,111
80174137,124
80038296,114
80011848,97
80214405,96
70100381,88
70110919,103
80221560,89
80200961,84
80214580,98
80085013,92
81077597,97
80049193,105
70039783,105
81010871,111
81004270,100
80224924,109
70051671,116
80144408,85
81038545,94
81044496,95
80235932,106
80232149,109
80170720,83
80176592,101
80170381,112
80142103,90
80179907,102
80152842,98
80049928,99
70296765,91
80131168,83
80119190,108
80119187,114
80048568,104
80178464,99
80119192,93
70202593,98
60027945,111
80119188,99
60027942,100
80115857,77
70281026,108
70304244,110
80119194,126
80179057,108
80119191,101
80119193,82
80119189,119
80119186,100
70013050,99
80173770,102
80173896,94
70022548,80
80097423,90
70259177,85
81025019,111
80993794,99
80117458,105
80143362,89
80201200,108
80145087,100
80183197,106
80148210,97
70128549,96
70069233,115
80206395,102
80018336,101
80180509,91
80145255,101
70230147,101
80105067,99
80123950,79
81033429,105
80188579,104
80992232,109
80189898,115
80145533,111
80200571,86
80999977,118
81049739,101
80223793,108
70129463,105
80170767,88
81012998,97
80127927,106
80134826,97
81047902,94
81047897,83
80216988,93
80213803,99
80175623,101
81002880,110
80222896,94
81038046,105
81049479,124
80101096,91
80202809,88
80020132,91
80206758,104
80162210,99
80126485,118
80082242,103
70251816,84
70202151,99
80999996,102
80222788,97
80169617,93
80144454,97
70204282,90
80242378,108
80184068,110
80171733,84
80245408,95
80044566,97
80189632,86
80230265,112
81076756,102
80991158,98
80208298,118
80191046,101
80223108,115
81049348,94
80169469,95
80148239,99
81049949,89
70230412,99
80220655,95
81010863,108
80162503,86
80150350,98
80160692,97
70060865,95
80157890,117
80164752,98
80135149,103
80171965,114
80100945,77
70293820,106
80195967,105
81033107,93
81049315,100
81048554,107
81002451,100
80144983,92
80170245,91
80117291,124
70105459,99
80207444,99
81033516,96
81075235,102
81072516,88
70283202,101
70140447,115
80156212,87
70296742,103
81059944,96
80095531,99
80097594,97
80156688,99
80192139,112
80192063,103
80218656,70
80095806,109
80013550,109
80058979,101
81037077,93
81054383,87
81047798,113
80189216,102
80092781,95
81019338,112
80132964,99
80117824,105
80058460,99
80076467,108
80049951,101
80031800,92
80017171,104
81045888,90
80108984,94
80113090,86
80135296,110
80158577,98
80132738,112
70175439,100
80204923,101
80112916,102
80117831,104
80145240,112
80223734,83
70307848,98
70105599,111
80114919,107
60029366,103
80100260,92
80017170,96
70028197,93
81013990,95
80171678,104
81074015,112
81041273,108
70108985,99
81004374,110
80988860,74
70045356,112
70203594,102
70253171,98
70109657,97
70020728,89
81024308,101
80174608,106
81049381,84
81031178,95
80194956,86
70056425,98
81050198,89
80156538,104
80124723,90
81034771,102
80239442,107
80238299,104
80201814,99
80201604,112
80192244,104
80235957,93
80226021,101
80235139,100
80147758,120
80201608,99
80241537,105
80241616,100
80239642,97
80239988,95
80173925,106
70041893,101
80238298,97
80234795,108
80238400,116
80215154,106
80239738,102
80206360,96
80237300,104
60021758,97
70095265,95
80164075,93
80117240,112
80098842,97
80156935,89
80102080,95
80092884,79
80023794,94
70230417,113
81060041,106
70090072,99
80145621,102
80100268,121
80206696,101
81010870,119
80226234,105
80081274,96
80170845,108
80134967,119
70210484,82
81049544,117
81049511,104
80192187,80
80174917,102
80189653,108
80135585,97
80094387,112
80094386,119
80214087,90
80216664,109
80017535,89
81049674,105
81049707,93
80219917,97
80174144,103
80073289,102
80220677,99
80229829,94
80141173,100
80134515,103
80134521,86
80081170,105
80097003,103
80134516,96
80134606,96
80134518,83
80134330,92
80038298,100
80134500,94
80038353,93
80038354,88
80038439,109
80038440,122
80134604,103
80134524,96
80038355,114
80038441,100
80134433,99
80134436,88
80134514,96
80134398,100
80134520,90
80134420,127
80134501,81
80161700,119
80134399,93
80160127,88
80134438,104
80134435,97
80134519,105
80134434,96
80160357,100
70299745,91
80038527,105
80038445,111
81059183,111
81024332,89
81059444,93
80987464,111
80156925,91
80222770,99
60002907,86
80207473,100
80001101,92
80990534,107
70111265,85
70024098,119
80071907,79
70020730,107
80198306,107
80202258,111
80057137,94
81045720,82
70236016,110
81069249,94
81083971,109
80200047,86
80156772,100
81016361,102
81055395,109
70077556,82
80994738,108
70100412,102
60021299,112
70129374,103
80167647,104
80215076,97
80184973,108
80203919,92
70229921,106
70021551,80
80236167,115
80175151,115
80232404,88
60036746,92
60036613,115
80219180,104
80214584,82
17671454,121
60036617,101
